caller_id,callee_id,call_start,call_duration,call_type,cell_id,location,imei,is_fraud
3213844898601,3176537079811,2023-12-28 13:11:37,665,voice_out,CELL_299,"-80.9602,14.4083",IMEI_800755,False
8573116216068,6474123742847,2023-07-18 12:01:22,3425,video_in,CELL_549,"-40.4306,-178.6630",IMEI_412198,True
5721961840990,4780697130005,2023-06-09 05:59:47,298,voice_out,CELL_124,"-3.9377,98.1108",IMEI_845189,False
4282223934397,2016867141860,2023-04-20 12:00:49,3390,voice_in,CELL_382,"-70.3978,-85.4985",IMEI_419398,False
9798760328146,3801763886412,2023-05-14 06:30:19,1398,voice_out,CELL_156,"43.8676,-45.2934",IMEI_871968,False
1435851492520,7026400155869,2023-06-16 00:30:57,2483,voice_in,CELL_836,"-79.1747,93.4217",IMEI_793482,False
5586097424987,4793623049071,2023-04-26 11:53:28,2253,video_in,,"-62.3532,-33.1925",IMEI_739780,False
4945333690760,6016387091077,2023-10-23 13:37:19,1087,voice_in,CELL_592,"13.6034,-107.4728",IMEI_531635,False
1964557874904,5576891526513,2023-08-20 17:34:17,1451,voice_in,CELL_676,"8.5543,-130.1273",IMEI_179877,False
4249227434706,6370300663977,2023-07-23 04:45:00,3344,video_out,CELL_832,"-60.7100,41.8206",,False
1607012944596,7339637265922,2023-01-30 21:16:49,1039,video_in,CELL_903,"34.8633,-157.1710",IMEI_864316,False
4013734656437,4034733992032,2023-01-02 15:23:37,139,,CELL_490,"71.1970,132.1517",IMEI_311248,False
7984555036255,9660156911069,2023-08-20 19:42:45,3270,voice_in,CELL_115,"34.0209,-66.8630",,False
8084818680947,6414327875934,2023-11-28 10:36:21,37,video_in,CELL_736,"34.9730,139.4334",IMEI_623835,False
1247975465018,5952717334027,2023-04-29 08:31:59,292,voice_out,CELL_971,"17.5467,84.4640",IMEI_943748,False
6993127228660,1393242906834,2023-09-08 11:17:24,3432,conference,CELL_574,"79.7862,156.6028",IMEI_340031,False
4762598702410,1148735361488,2023-03-05 16:25:41,3117,video_in,CELL_835,"30.6224,125.0461",IMEI_681052,False
5960377182815,2465068098300,2023-06-18 20:14:09,406,voice_out,CELL_825,"6.5146,156.3790",IMEI_384148,True
1516841544167,5969560579687,2023-08-15 21:00:14,3487,voice_out,CELL_175,"26.5179,173.4266",IMEI_672501,False
1900972086683,7235414102813,2023-06-28 07:01:24,2947,conference,CELL_257,"63.1182,-141.2587",IMEI_980711,False
9818598094553,4259105284909,2023-01-17 17:02:43,1420,conference,CELL_317,"-47.8885,-100.7689",IMEI_404723,False
5818218685787,5076959942036,2023-08-28 13:05:12,3433,voice_in,CELL_693,"-83.4142,-103.9585",IMEI_302148,False
7696713847116,1606439264758,2023-07-24 07:25:53,2996,video_out,CELL_158,"-88.6635,174.7309",IMEI_450430,False
6328016330794,1974658882549,2023-07-19 07:21:59,524,voice_out,CELL_410,"-83.4935,-178.5441",IMEI_995141,False
9244226199344,9270748829612,2023-06-18 00:55:35,2963,video_in,CELL_196,"78.4216,33.2746",IMEI_622023,False
6191606036673,6468354576228,2023-02-20 20:31:08,2164,conference,CELL_679,"-35.9025,-179.9270",IMEI_712461,False
8380068783392,1852031939285,2023-01-07 17:38:02,2792,video_in,CELL_336,"68.1007,103.0386",IMEI_490958,False
1658566820572,8071402603585,2023-05-22 22:53:54,174,voice_out,CELL_959,"-23.2826,-31.0301",IMEI_689716,False
7879858095469,1109247805563,2023-02-01 20:05:55,3344,voice_out,CELL_381,"25.9344,-139.5332",IMEI_628718,False
8415707010866,9904776371760,2023-02-26 22:02:39,1986,voice_out,CELL_688,"-21.4632,12.7299",IMEI_777446,False
4835729541374,9665761914884,2023-03-04 11:33:01,2511,conference,CELL_760,"0.7996,-33.5919",IMEI_911083,False
8602526682039,5894861058272,2023-10-16 12:32:27,51,voice_in,CELL_240,"-86.2890,102.9887",IMEI_445938,False
5355890715261,5388144955482,2023-11-11 14:17:32,811,voice_out,CELL_235,"-22.6483,-22.3958",IMEI_969922,False
8788966740386,3785736311106,2023-12-26 08:50:25,1158,voice_in,CELL_874,"51.7544,67.8839",,False
4162525325665,8984449290014,2023-04-14 02:55:09,3438,voice_out,CELL_346,"-56.6279,79.5375",IMEI_702256,False
3274541393181,7843826138511,2023-05-29 23:15:40,2805,video_out,CELL_252,"-62.6007,-80.3240",IMEI_901064,False
8397439479072,3791720790744,2023-03-24 05:48:48,2414,conference,CELL_959,"-78.9598,-31.2913",IMEI_643068,False
1502700200404,9819652622210,2023-05-11 10:14:16,3484,conference,CELL_830,"-86.2040,10.9994",IMEI_201018,False
3176368267026,2902464642506,2023-11-09 23:49:18,1312,video_in,CELL_290,"17.7912,-134.4627",IMEI_483285,False
9737358490485,8457138416905,2023-09-13 04:39:43,2661,voice_in,CELL_404,"-43.2451,42.9415",IMEI_868270,False
9042100647917,1129002918385,2023-03-15 12:53:29,3453,voice_in,CELL_444,"-19.0984,20.8979",IMEI_829784,False
8068912223949,4724204815841,2023-04-22 21:10:13,388,voice_out,CELL_300,,IMEI_120372,False
6391299179953,4179072172571,2023-07-05 08:13:54,3496,voice_in,CELL_795,"-26.9097,97.3314",IMEI_510152,False
9574035135413,3813869588516,2023-04-25 18:27:04,819,conference,,"57.6509,2.7590",IMEI_398806,False
6893366090436,5077802802619,2023-03-28 04:54:34,632,video_out,CELL_431,"8.7795,-61.9062",,False
4124017553947,4685748799548,2023-03-21 10:32:44,1167,video_out,CELL_897,"53.8152,12.9527",IMEI_855981,False
2620029241010,8108816362846,2023-05-07 19:41:36,2620,voice_in,CELL_189,"-6.5538,-13.8981",IMEI_799971,False
9346980285238,7175937789902,2023-05-11 11:18:47,2269,voice_out,CELL_302,"-20.7609,-27.2734",IMEI_373801,False
8812883413856,8814940026408,2023-07-25 21:39:06,2562,conference,CELL_567,"34.8698,110.3207",IMEI_921483,False
7129502396452,9231691904100,2023-06-23 00:09:32,2121,video_in,CELL_163,"-72.7544,177.1560",IMEI_865504,False
3818723240014,8001956160066,2023-11-23 15:27:17,2381,voice_in,CELL_245,"-42.8939,124.1304",IMEI_378607,True
4648907848667,7212765934003,2023-04-19 13:01:48,2996,conference,CELL_563,"65.1420,-107.8007",IMEI_268718,False
5047734635191,3882966126819,2023-03-22 20:20:59,414,video_out,CELL_563,"-88.6347,67.7069",IMEI_700962,False
1787121318348,9403228187205,2023-08-31 21:18:23,1144,video_out,CELL_279,"-39.7641,-177.0167",IMEI_175563,False
5474777955381,3388338134282,2023-05-02 00:55:06,1683,video_in,CELL_540,"-17.5525,58.8729",IMEI_598426,False
7924829060117,3913843897272,2023-12-20 18:43:10,1036,voice_out,CELL_802,"26.8078,-135.1781",IMEI_167403,False
7084218824746,2469750020973,2023-10-01 06:57:01,1084,conference,CELL_119,"-22.5711,159.1405",IMEI_437489,False
3013328017690,2780903846035,2023-12-20 00:41:27,2968,video_in,CELL_793,"79.1713,-80.9524",IMEI_943902,False
8958056693815,2724466726294,2023-05-18 21:49:40,2582,voice_in,CELL_910,"31.2621,127.2888",IMEI_295084,True
3650739789431,3132281146688,2023-02-12 11:49:35,2784,video_out,,"84.3131,72.0533",IMEI_807100,False
2242147934087,6733242875541,2023-10-16 01:10:45,3078,voice_out,CELL_242,"49.8592,-176.3271",IMEI_780829,True
2243363708299,8533346415942,2023-08-12 02:59:39,2225,voice_out,CELL_480,"68.8906,-127.2328",IMEI_508901,False
4190143578224,4683394052410,2023-11-05 00:56:33,701,voice_in,CELL_841,"45.9011,15.6887",IMEI_840513,False
4272901255076,6416266844080,2023-09-10 12:26:15,1568,conference,CELL_394,"-64.7568,-21.3567",IMEI_683660,False
8398536417947,3488167608068,2023-08-04 16:49:57,466,voice_out,CELL_519,"-55.2516,-179.4463",IMEI_440920,False
1186833061846,5664511330401,2023-03-24 00:08:11,337,conference,CELL_160,"13.0978,108.8097",IMEI_561458,False
2278121181674,8351636901466,2023-04-02 11:59:39,2492,video_out,CELL_823,"-7.8818,103.3886",IMEI_173206,False
1282684318566,1145422235869,2023-02-22 10:37:29,1233,video_in,CELL_585,"3.7553,135.5776",IMEI_849795,False
4530554867167,8861821716552,2023-09-20 11:21:32,2091,video_in,CELL_194,"-53.1660,101.9790",IMEI_275575,False
7020040933142,9847598085217,2023-01-10 08:39:43,3091,voice_out,CELL_544,"-88.9860,-155.9883",IMEI_966555,False
4206152190777,6082878308687,2023-10-26 01:18:17,59,video_out,CELL_298,"44.0960,148.0807",IMEI_167217,False
9878428852506,2616149887446,2023-05-14 16:02:50,604,video_in,CELL_650,"-38.2886,179.8678",IMEI_402069,True
5061619591901,6618899609752,2023-01-01 04:24:35,367,voice_out,CELL_738,"63.4040,136.4397",IMEI_557441,False
9576476226924,8504874685126,2023-07-28 05:06:39,2062,conference,CELL_175,"28.5540,-171.2817",IMEI_689789,False
7937252630165,5227530174018,2023-02-17 04:25:06,3165,video_in,CELL_115,"-30.0710,-7.5560",IMEI_470083,False
6684881398852,5543427230980,2023-03-05 03:35:32,1362,,CELL_405,"-68.4791,-25.3940",IMEI_101550,False
6316551619184,2555012524982,2023-12-27 21:56:27,2344,video_in,CELL_699,"-73.3590,-159.4722",IMEI_798992,False
2335054350182,3909512933408,2023-02-24 12:16:36,1299,video_out,CELL_861,"3.4098,22.8541",IMEI_560595,False
9668395574545,6347700068525,2023-05-19 10:19:04,2483,conference,CELL_842,"-38.3170,133.2184",IMEI_932325,False
7044876727541,6190859523803,2023-11-06 11:02:42,3437,voice_out,CELL_459,"-63.8941,-152.1782",IMEI_962518,False
3942925358974,4855667544562,2023-01-07 14:23:34,2563,voice_in,CELL_777,"19.4726,-132.1660",IMEI_641258,False
9329047723643,8892158154241,2023-07-09 14:28:31,1947,,CELL_978,"-84.3057,126.2047",IMEI_327146,False
1641368628073,4914344785758,2023-11-26 02:48:53,102,video_out,CELL_184,"-86.8656,-172.4693",IMEI_361883,False
4607290149568,7105031212889,2023-06-10 16:09:39,207,conference,CELL_518,"-35.9064,-134.0845",IMEI_504946,False
2921441255534,2961666809022,2023-08-29 12:00:19,1078,video_in,CELL_192,"72.9504,-19.5898",IMEI_748079,False
5576169451681,9748714070104,2023-06-23 09:18:35,2953,video_out,CELL_271,"46.5073,-160.6976",IMEI_382234,False
7216519539455,8260392886830,2023-12-17 07:39:26,3566,voice_in,CELL_231,"-81.4297,170.3308",IMEI_420773,False
1522713425770,8038521567583,2023-08-14 11:39:18,1754,conference,CELL_483,"52.5796,-149.0610",IMEI_626441,False
2963502013891,2782844643213,2023-06-28 23:56:14,2899,voice_in,CELL_301,"65.4616,-60.9882",IMEI_362510,False
5043591402494,4114635908245,2023-11-11 11:46:16,325,,CELL_147,"-39.3527,-35.9190",IMEI_640953,False
2842517633856,9180025943579,2023-01-01 23:09:59,1937,voice_in,CELL_661,"12.2830,50.4481",,False
3046731964185,5059106237616,2023-08-10 12:50:46,3150,video_out,CELL_208,"-53.3581,-57.5349",IMEI_260454,False
2182095960339,9136316294691,2023-12-09 22:17:13,564,video_out,CELL_281,"58.9749,-59.2661",IMEI_172821,False
7477764519281,3730572497931,2023-10-18 10:46:19,2340,voice_in,CELL_329,"-52.3940,-165.2729",IMEI_349053,False
2188678594951,2996720353915,2023-01-10 05:32:23,1733,voice_out,CELL_514,"-88.6086,-86.5781",IMEI_327361,False
5142807518813,4159861563830,2023-10-07 14:00:46,2978,conference,CELL_449,"30.9935,-71.0907",IMEI_479533,False
2633813060714,7072067890864,2023-09-10 20:15:52,2085,video_in,CELL_485,"87.0648,109.1899",IMEI_728248,False
4235512600220,5627254298081,2023-09-02 22:05:55,3091,video_out,CELL_200,"88.9448,-6.3205",IMEI_702174,False
2761237455399,8008746025036,2023-08-20 03:55:30,1517,conference,CELL_694,"37.4764,-64.2349",IMEI_543855,False
9649231516031,4162574254868,2023-05-12 11:46:33,902,conference,CELL_989,"-69.8478,134.5662",IMEI_387732,False
7411899396503,6537469392649,2023-02-14 13:00:13,3168,video_out,CELL_373,"61.3343,-172.2071",IMEI_691428,False
4893705927895,7172451238674,2023-06-27 04:00:55,64,video_in,CELL_822,"58.6642,-173.3525",IMEI_215057,False
7861178893214,8798792264619,2023-10-24 15:09:10,795,video_out,CELL_897,"58.0051,-99.1068",IMEI_637110,False
6047511702905,3239448661721,2023-06-12 20:44:57,3128,video_out,CELL_759,"-11.0831,-26.8875",IMEI_900229,False
3315872909678,5340964281449,2023-11-03 14:08:26,3409,video_out,CELL_296,"26.1968,171.2205",IMEI_704199,False
7588111793387,4929973452162,2023-08-02 03:46:50,3239,voice_in,CELL_607,"56.6659,176.7753",IMEI_658704,False
9072219540437,3178589590431,2023-05-22 10:04:31,410,video_out,CELL_471,"55.3406,-71.6991",IMEI_349690,False
1306744156395,5816840092628,2023-06-13 08:56:42,561,video_in,CELL_526,"-86.5347,14.3755",IMEI_325497,False
2202515053474,4758817544147,2023-12-13 00:41:19,2213,conference,CELL_153,"75.5792,-64.1306",IMEI_632516,False
8056130835960,5955409540520,2023-09-05 21:34:43,3411,voice_in,CELL_595,"-89.2592,-14.6732",IMEI_766359,False
9316311291169,4246183580436,2023-05-31 23:06:16,2965,video_in,CELL_967,"33.3863,-107.9588",IMEI_161300,False
8075379701102,7044858369350,2023-09-25 06:58:37,3174,voice_in,CELL_639,"65.8040,74.6916",IMEI_429307,False
8858437220271,8642130613287,2023-08-31 17:35:55,481,video_in,CELL_262,"56.6142,5.0878",IMEI_112829,True
6435019430313,7510581482035,2023-02-16 10:12:33,273,conference,CELL_616,"79.0636,-110.8292",IMEI_325091,False
1983759329915,9033245989008,2023-06-26 14:16:37,3574,video_out,CELL_358,"-76.7165,142.7614",IMEI_628621,False
5784664126026,4014471168124,2023-02-15 05:03:02,121,voice_in,CELL_441,"47.1822,-102.0525",IMEI_929529,False
2186821139088,2481121042920,2023-04-07 03:06:03,3423,conference,CELL_738,"-35.3388,26.2062",IMEI_132785,False
8785927172287,1517181101474,2023-02-18 16:22:08,1520,video_out,CELL_292,"-4.0238,41.9465",IMEI_754224,False
8949481656447,5282165261464,2023-11-25 17:58:15,2029,conference,CELL_461,"-53.5411,-141.9704",IMEI_384214,False
9998968153655,5421805769608,2023-01-10 13:20:37,1803,voice_out,CELL_839,"80.7922,91.0003",IMEI_368099,False
8258428725949,1785696378904,2023-05-17 13:10:21,620,voice_out,CELL_442,"-38.7383,37.3347",IMEI_251985,False
5052117023827,9192809738861,2023-09-10 02:10:26,282,voice_in,CELL_722,"-18.0876,-105.8751",IMEI_621793,False
2861071083623,2327452584086,2023-07-07 07:33:47,506,voice_out,CELL_424,"-47.5894,-124.9659",IMEI_893484,False
3699084879154,9090213622535,2023-11-18 18:03:47,3437,conference,CELL_756,"77.9770,-101.4259",IMEI_589160,False
2387053256539,3542298831141,2023-03-23 10:21:53,2825,conference,CELL_387,"84.7218,-126.9686",IMEI_205590,False
9310418529209,3975048058359,2023-04-11 00:25:21,2896,voice_in,CELL_193,"-34.7022,-99.8983",IMEI_920440,False
8372051400208,2899969031666,2023-02-13 17:39:49,331,conference,CELL_514,"-56.7667,48.9685",IMEI_472811,False
6938020296684,7540776356099,2023-03-08 02:49:11,3303,video_out,CELL_566,"-61.0518,47.6378",IMEI_611207,False
7015133195833,9035657028655,2023-12-02 05:49:29,3043,voice_in,CELL_863,"59.8256,178.8943",IMEI_901565,False
9831053402995,2523962614233,2023-08-26 20:45:36,108,conference,CELL_740,"-65.5138,170.1744",IMEI_340175,False
6213520103480,4836459620050,2023-11-03 08:21:55,2529,video_in,CELL_553,"-27.8192,41.1301",IMEI_237537,False
7608187324769,6096904735656,2023-02-03 08:02:04,723,video_in,CELL_441,"43.7465,-159.8611",IMEI_307328,False
9202626006473,8564610354996,2023-06-04 01:46:32,1195,voice_out,CELL_407,"-18.2518,19.4232",IMEI_745587,False
5110166968946,5974899636081,2023-03-27 16:41:42,1524,conference,CELL_290,"66.9283,66.3618",,False
6247025284622,4671636787754,2023-10-31 06:14:06,304,voice_out,CELL_881,,IMEI_881177,False
4955887978974,1918521899345,2023-06-10 16:15:13,1135,conference,CELL_803,"-33.6706,12.5656",IMEI_300318,False
1423073667609,3989288516864,2023-04-21 15:00:10,2415,voice_out,CELL_830,"-35.5593,107.0225",IMEI_314582,False
7167927697746,6935791223757,2023-05-17 20:39:47,2016,conference,CELL_762,"77.3608,-122.4171",IMEI_425617,False
2540421488656,6897556018191,2023-10-08 06:02:26,2203,voice_out,CELL_938,"-60.8331,41.5207",IMEI_994317,False
7919909155690,9564899371497,2023-07-16 06:07:00,648,video_out,CELL_298,"62.3917,-136.4519",IMEI_916555,False
4022598756352,3381129819692,2023-07-10 10:40:05,102,voice_in,CELL_914,"16.8017,154.4740",IMEI_561695,False
6082936003628,6521287478478,2023-02-24 02:50:35,1726,voice_in,CELL_648,"68.5943,-155.4913",IMEI_205061,False
1160193184476,5280155357118,2023-07-16 20:16:32,231,video_in,CELL_207,"-6.9983,-160.6444",IMEI_521112,False
9758434675209,2773686613587,2023-03-23 04:18:52,1634,conference,CELL_301,"-28.2480,-113.4514",IMEI_771710,False
5890585150062,6846094007716,2023-03-13 13:32:43,2568,conference,CELL_163,,IMEI_719573,False
5053468863539,7016158330828,2023-09-09 13:47:05,1735,video_out,CELL_784,"8.5979,-108.4058",IMEI_860526,False
6406659551054,2046557229816,2023-06-23 15:56:47,1700,video_out,CELL_514,"14.6618,-155.2750",,False
8540759147115,1956649446666,2023-01-06 04:34:20,2023,voice_in,CELL_111,"-63.4454,-48.1798",IMEI_359700,False
7750666677273,2548371668374,2023-10-26 19:12:56,554,video_in,CELL_371,"1.4899,-174.2470",IMEI_291215,False
7062903799689,3985559439582,2023-02-08 18:31:16,761,voice_out,CELL_957,"80.3107,-69.8704",IMEI_732719,False
8401669522300,2766483818409,2023-03-17 03:55:12,424,,CELL_574,"78.7484,-160.1173",IMEI_547442,False
9502514371926,5332294416047,2023-01-11 23:26:42,1749,video_in,CELL_740,,IMEI_856362,False
6984330854610,2972996732705,2023-05-27 22:45:28,510,conference,CELL_795,"32.9582,-120.5584",IMEI_250093,False
5009998034979,2035718405111,2023-04-10 12:10:38,2782,video_in,CELL_218,"75.2500,151.5048",,False
3343144397732,1442491893950,2023-02-09 05:56:44,1890,conference,CELL_519,"-11.6862,30.2674",IMEI_502809,False
4821970676079,9240282159816,2023-06-28 09:34:29,195,conference,CELL_444,"-45.8246,156.7216",IMEI_331788,False
4948577565167,3700006141907,2023-01-09 06:50:01,1201,voice_out,CELL_179,"14.6166,-159.7783",IMEI_545072,False
2321252616506,1298329058361,2023-05-26 18:51:41,1268,voice_in,,"-86.8970,-26.8750",IMEI_328099,False
2083075252646,2208976954537,2023-10-04 18:26:22,1178,video_out,CELL_326,"1.3072,-109.3695",IMEI_104921,False
6727804418698,7439173226829,2023-03-23 01:52:55,1237,voice_in,CELL_781,"-47.7087,-36.4173",IMEI_196055,False
5915540540387,6143310096218,2023-04-29 07:26:57,3567,voice_out,CELL_241,"77.5199,-157.3771",IMEI_584168,False
